"subjectid" "activity" "measurement" "mean"
"814" 11 "WALKING_DOWNSTAIRS" "bodygyro" -0.306610290551449
"815" 11 "WALKING_DOWNSTAIRS" "bodygyrojerk" -0.301825197565942
"816" 11 "WALKING_DOWNSTAIRS" "bodygyrojerkmag" -0.638522674565217
"817" 11 "WALKING_DOWNSTAIRS" "bodygyromag" -0.268616594377174
"818" 11 "WALKING_DOWNSTAIRS" "gravityacc" -0.32213778759058
"819" 11 "WALKING_DOWNSTAIRS" "gravityaccmag" 0.0885010112554348
"820" 11 "SITTING" "bodyacc" -0.706991629592453
"821" 11 "SITTING" "bodyaccjerk" -0.72583631408577
"822" 11 "SITTING" "bodyaccjerkmag" -0.976933680943396
"823" 11 "SITTING" "bodyaccmag" -0.952035146320755
"824" 11 "SITTING" "bodybodyaccjerkmag" -0.973802232830189
"825" 11 "SITTING" "bodybodygyrojerkmag" -0.986431600943396
"826" 11 "SITTING" "bodybodygyromag" -0.965255596509434
"827" 11 "SITTING" "bodygyro" -0.734411566808176
"828" 11 "SITTING" "bodygyrojerk" -0.524122597084277
"829" 11 "SITTING" "bodygyrojerkmag" -0.987887847924528
"830" 11 "SITTING" "bodygyromag" -0.955924480188679
"831" 11 "SITTING" "gravityacc" -0.272551953989937
"832" 11 "SITTING" "gravityaccmag" -0.95327629509434
"833" 11 "STANDING" "bodyacc" -0.724077088221631
"834" 11 "STANDING" "bodyaccjerk" -0.733293626776277
"835" 11 "STANDING" "bodyaccjerkmag" -0.98904816893617
"836" 11 "STANDING" "bodyaccmag" -0.982229647180851
"837" 11 "STANDING" "bodybodyaccjerkmag" -0.988328913191489
"838" 11 "STANDING" "bodybodygyrojerkmag" -0.992629244148936
"839" 11 "STANDING" "bodybodygyromag" -0.980007115319149
"840" 11 "STANDING" "bodygyro" -0.740887718602837
"841" 11 "STANDING" "bodygyrojerk" -0.52741951643617
"842" 11 "STANDING" "bodygyrojerkmag" -0.993003675106383
"843" 11 "STANDING" "bodygyromag" -0.978524724468085
"844" 11 "STANDING" "gravityacc" -0.342405037624113
"845" 11 "STANDING" "gravityaccmag" -0.982579602765957
"846" 11 "LAYING" "bodyacc" -0.71945837360848
"847" 11 "LAYING" "bodyaccjerk" -0.727561006911009
"848" 11 "LAYING" "bodyaccjerkmag" -0.979917743508772
"849" 11 "LAYING" "bodyaccmag" -0.97588617745614
"850" 11 "LAYING" "bodybodyaccjerkmag" -0.976033652982456
"851" 11 "LAYING" "bodybodygyrojerkmag" -0.984774152719298
"852" 11 "LAYING" "bodybodygyromag" -0.960971205
"853" 11 "LAYING" "bodygyro" -0.723368633612105
"854" 11 "LAYING" "bodygyrojerk" -0.528225336710526
"855" 11 "LAYING" "bodygyrojerkmag" -0.98755886245614
"856" 11 "LAYING" "bodygyromag" -0.95361846745614
"857" 11 "LAYING" "gravityacc" -0.338952948076023
"858" 11 "LAYING" "gravityaccmag" -0.976756504824561
"859" 12 "WALKING" "bodyacc" -0.156102990327167
"860" 12 "WALKING" "bodyaccjerk" -0.15963362621105
"861" 12 "WALKING" "bodyaccjerkmag" -0.082174986564
"862" 12 "WALKING" "bodyaccmag" -0.225297430363
"863" 12 "WALKING" "bodybodyaccjerkmag" -0.021933167017
"864" 12 "WALKING" "bodybodygyrojerkmag" -0.563055227
"865" 12 "WALKING" "bodybodygyromag" -0.4686529997
"866" 12 "WALKING" "bodygyro" -0.335928875666283
"867" 12 "WALKING" "bodygyrojerk" -0.268594246720767
"868" 12 "WALKING" "bodygyrojerkmag" -0.533192113
"869" 12 "WALKING" "bodygyromag" -0.38456935296
"870" 12 "WALKING" "gravityacc" -0.353200457313333
"871" 12 "WALKING" "gravityaccmag" -0.169588709634
"872" 12 "WALKING_UPSTAIRS" "bodyacc" -0.214143976372917
"873" 12 "WALKING_UPSTAIRS" "bodyaccjerk" -0.349914852210737
"874" 12 "WALKING_UPSTAIRS" "bodyaccjerkmag" -0.381148634615385
"875" 12 "WALKING_UPSTAIRS" "bodyaccmag" -0.300079628221154
"876" 12 "WALKING_UPSTAIRS" "bodybodyaccjerkmag" -0.333724802115385
"877" 12 "WALKING_UPSTAIRS" "bodybodygyrojerkmag" -0.723731678269231
"878" 12 "WALKING_UPSTAIRS" "bodybodygyromag" -0.579233800951923
"879" 12 "WALKING_UPSTAIRS" "bodygyro" -0.360108828702564
"880" 12 "WALKING_UPSTAIRS" "bodygyrojerk" -0.343671361832051
"881" 12 "WALKING_UPSTAIRS" "bodygyrojerkmag" -0.694189422307692
"882" 12 "WALKING_UPSTAIRS" "bodygyromag" -0.4211242675125
"883" 12 "WALKING_UPSTAIRS" "gravityacc" -0.371786489483974
"884" 12 "WALKING_UPSTAIRS" "gravityaccmag" -0.257513981634615
"885" 12 "WALKING_DOWNSTAIRS" "bodyacc" -0.0640254062527654
"886" 12 "WALKING_DOWNSTAIRS" "bodyaccjerk" -0.115986397661576
"887" 12 "WALKING_DOWNSTAIRS" "bodyaccjerkmag" -0.0207564461858696
"888" 12 "WALKING_DOWNSTAIRS" "bodyaccmag" 0.0396167669461957
"889" 12 "WALKING_DOWNSTAIRS" "bodybodyaccjerkmag" 0.0595299812054348
"890" 12 "WALKING_DOWNSTAIRS" "bodybodygyrojerkmag" -0.472503957586957
"891" 12 "WALKING_DOWNSTAIRS" "bodybodygyromag" -0.384246195963043
"892" 12 "WALKING_DOWNSTAIRS" "bodygyro" -0.287001132542572
"893" 12 "WALKING_DOWNSTAIRS" "bodygyrojerk" -0.219004680822101
"894" 12 "WALKING_DOWNSTAIRS" "bodygyrojerkmag" -0.447640507065217
"895" 12 "WALKING_DOWNSTAIRS" "bodygyromag" -0.266905068488478
"896" 12 "WALKING_DOWNSTAIRS" "gravityacc" -0.353857841823551
"897" 12 "WALKING_DOWNSTAIRS" "gravityaccmag" 0.0577873852141304
"898" 12 "SITTING" "bodyacc" -0.70174270122299
"899" 12 "SITTING" "bodyaccjerk" -0.72306665462317
"900" 12 "SITTING" "bodyaccjerkmag" -0.97374019127451
"901" 12 "SITTING" "bodyaccmag" -0.951571290882353
"902" 12 "SITTING" "bodybodyaccjerkmag" -0.972333355980392
"903" 12 "SITTING" "bodybodygyrojerkmag" -0.978870420392157
"904" 12 "SITTING" "bodybodygyromag" -0.953486422745098
"905" 12 "SITTING" "bodygyro" -0.725780470648693
"906" 12 "SITTING" "bodygyrojerk" -0.519705036258824
"907" 12 "SITTING" "bodygyrojerkmag" -0.979326436764706
"908" 12 "SITTING" "bodygyromag" -0.944338241176471
"909" 12 "SITTING" "gravityacc" -0.301201717499346
"910" 12 "SITTING" "gravityaccmag" -0.949846860784314
"911" 12 "STANDING" "bodyacc" -0.695600186291667
"912" 12 "STANDING" "bodyaccjerk" -0.719333081592678
"913" 12 "STANDING" "bodyaccjerkmag" -0.965734770245902
"914" 12 "STANDING" "bodyaccmag" -0.940413153032787
"915" 12 "STANDING" "bodybodyaccjerkmag" -0.962502302377049
"916" 12 "STANDING" "bodybodygyrojerkmag" -0.962984765491803
"917" 12 "STANDING" "bodybodygyromag" -0.876194968770492
"918" 12 "STANDING" "bodygyro" -0.697470096564891
"919" 12 "STANDING" "bodygyrojerk" -0.514529502738251
"920" 12 "STANDING" "bodygyrojerkmag" -0.965606572786885
"921" 12 "STANDING" "bodygyromag" -0.870186495409836
"922" 12 "STANDING" "gravityacc" -0.366069455766557
"923" 12 "STANDING" "gravityaccmag" -0.938346440163934
"924" 12 "LAYING" "bodyacc" -0.702896616129
"925" 12 "LAYING" "bodyaccjerk" -0.718591356526156
"926" 12 "LAYING" "bodyaccjerkmag" -0.966212374666667
"927" 12 "LAYING" "bodyaccmag" -0.94268701435
"928" 12 "LAYING" "bodybodyaccjerkmag" -0.962050711333333
"929" 12 "LAYING" "bodybodygyrojerkmag" -0.96293060975
"930" 12 "LAYING" "bodybodygyromag" -0.942935425083333
"931" 12 "LAYING" "bodygyro" -0.713254178095694
"932" 12 "LAYING" "bodygyrojerk" -0.518508527346944
"933" 12 "LAYING" "bodygyrojerkmag" -0.966539893583333
"934" 12 "LAYING" "bodygyromag" -0.933283154666667
"935" 12 "LAYING" "gravityacc" -0.36177813165
"936" 12 "LAYING" "gravityaccmag" -0.942373681166667
"937" 13 "WALKING" "bodyacc" -0.108091462159854
"938" 13 "WALKING" "bodyaccjerk" -0.138069882423187
"939" 13 "WALKING" "bodyaccjerkmag" -0.132496781767281
"940" 13 "WALKING" "bodyaccmag" -0.275295016118421
"941" 13 "WALKING" "bodybodyaccjerkmag" -0.132851712239912
"942" 13 "WALKING" "bodybodygyrojerkmag" -0.343906372429825
"943" 13 "WALKING" "bodybodygyromag" -0.323712104657895
"944" 13 "WALKING" "bodygyro" -0.248637163556345
"945" 13 "WALKING" "bodygyrojerk" -0.184775483237719
"946" 13 "WALKING" "bodygyrojerkmag" -0.312813294991228
"947" 13 "WALKING" "bodygyromag" -0.235954815192982
"948" 13 "WALKING" "gravityacc" -0.397697491005848
"949" 13 "WALKING" "gravityaccmag" -0.214095122429825
"950" 13 "WALKING_UPSTAIRS" "bodyacc" -0.124291350585727
"951" 13 "WALKING_UPSTAIRS" "bodyaccjerk" -0.371558996237424
"952" 13 "WALKING_UPSTAIRS" "bodyaccjerkmag" -0.453708192545455
"953" 13 "WALKING_UPSTAIRS" "bodyaccmag" -0.301020360298636
"954" 13 "WALKING_UPSTAIRS" "bodybodyaccjerkmag" -0.458095407818182
"955" 13 "WALKING_UPSTAIRS" "bodybodygyrojerkmag" -0.684175022
"956" 13 "WALKING_UPSTAIRS" "bodybodygyromag" -0.478124054636364
"957" 13 "WALKING_UPSTAIRS" "bodygyro" -0.300298819145606
"958" 13 "WALKING_UPSTAIRS" "bodygyrojerk" -0.339779358566364
"959" 13 "WALKING_UPSTAIRS" "bodygyrojerkmag" -0.650590642636364
"960" 13 "WALKING_UPSTAIRS" "bodygyromag" -0.326420782149091
"961" 13 "WALKING_UPSTAIRS" "gravityacc" -0.416007487673212
"962" 13 "WALKING_UPSTAIRS" "gravityaccmag" -0.213746561960909
"963" 13 "WALKING_DOWNSTAIRS" "bodyacc" -0.061180771528617
"964" 13 "WALKING_DOWNSTAIRS" "bodyaccjerk" -0.140264884206823
"965" 13 "WALKING_DOWNSTAIRS" "bodyaccjerkmag" -0.0856610179510638
"966" 13 "WALKING_DOWNSTAIRS" "bodyaccmag" -0.0507767070388298
"967" 13 "WALKING_DOWNSTAIRS" "bodybodyaccjerkmag" -0.0496025247985106
"968" 13 "WALKING_DOWNSTAIRS" "bodybodygyrojerkmag" -0.304747382206383
"969" 13 "WALKING_DOWNSTAIRS" "bodybodygyromag" -0.303340884212766
"970" 13 "WALKING_DOWNSTAIRS" "bodygyro" -0.230751381976897
"971" 13 "WALKING_DOWNSTAIRS" "bodygyrojerk" -0.212142141353901
"972" 13 "WALKING_DOWNSTAIRS" "bodygyrojerkmag" -0.300021974824468
"973" 13 "WALKING_DOWNSTAIRS" "bodygyromag" -0.169438556
"974" 13 "WALKING_DOWNSTAIRS" "gravityacc" -0.35665199434727
"975" 13 "WALKING_DOWNSTAIRS" "gravityaccmag" -0.0225366249191489
"976" 13 "SITTING" "bodyacc" -0.70493409360017
"977" 13 "SITTING" "bodyaccjerk" -0.736986616596832
"978" 13 "SITTING" "bodyaccjerkmag" -0.989155468571429
"979" 13 "SITTING" "bodyaccmag" -0.947764448229592
"980" 13 "SITTING" "bodybodyaccjerkmag" -0.988340419387755
"981" 13 "SITTING" "bodybodygyrojerkmag" -0.99147159377551
"982" 13 "SITTING" "bodybodygyromag" -0.968763187653061
"983" 13 "SITTING" "bodygyro" -0.737028582222976
"984" 13 "SITTING" "bodygyrojerk" -0.526095740955442
"985" 13 "SITTING" "bodygyrojerkmag" -0.992009619693878
"986" 13 "SITTING" "bodygyromag" -0.957541617755102
"987" 13 "SITTING" "gravityacc" -0.293431347255102
"988" 13 "SITTING" "gravityaccmag" -0.947813151122449
"989" 13 "STANDING" "bodyacc" -0.71571688508421
"990" 13 "STANDING" "bodyaccjerk" -0.731293046383203
"991" 13 "STANDING" "bodyaccjerkmag" -0.984332822105263
"992" 13 "STANDING" "bodyaccmag" -0.970730713859649
"993" 13 "STANDING" "bodybodyaccjerkmag" -0.981299399561404
"994" 13 "STANDING" "bodybodygyrojerkmag" -0.976832367017544
"995" 13 "STANDING" "bodybodygyromag" -0.95217314245614
"996" 13 "STANDING" "bodygyro" -0.727281053222602
"997" 13 "STANDING" "bodygyrojerk" -0.522993027252924
"998" 13 "STANDING" "bodygyrojerkmag" -0.979917647280702
"999" 13 "STANDING" "bodygyromag" -0.951402785438596
"1000" 13 "STANDING" "gravityacc" -0.382245715964912
"1001" 13 "STANDING" "gravityaccmag" -0.970041958508772
"1002" 13 "LAYING" "bodyacc" -0.707118308806048
"1003" 13 "LAYING" "bodyaccjerk" -0.730176423715793
"1004" 13 "LAYING" "bodyaccjerkmag" -0.982767048629032
"1005" 13 "LAYING" "bodyaccmag" -0.954357331895161
"1006" 13 "LAYING" "bodybodyaccjerkmag" -0.979399367741935
"1007" 13 "LAYING" "bodybodygyrojerkmag" -0.975474723145161
"1008" 13 "LAYING" "bodybodygyromag" -0.951907526693548
"1009" 13 "LAYING" "bodygyro" -0.725100699330898
"1010" 13 "LAYING" "bodygyrojerk" -0.526424675890591
"1011" 13 "LAYING" "bodygyrojerkmag" -0.980279785241935
"1012" 13 "LAYING" "bodygyromag" -0.944495296451613
"1013" 13 "LAYING" "gravityacc" -0.299213753013441
"1014" 13 "LAYING" "gravityaccmag" -0.954231257419355
"1015" 14 "WALKING" "bodyacc" -0.116587599342232
"1016" 14 "WALKING" "bodyaccjerk" -0.315641007870946
"1017" 14 "WALKING" "bodyaccjerkmag" -0.408520036779661
"1018" 14 "WALKING" "bodyaccmag" -0.334804270021186
"1019" 14 "WALKING" "bodybodyaccjerkmag" -0.442508731186441
"1020" 14 "WALKING" "bodybodygyrojerkmag" -0.623357299152542
"1021" 14 "WALKING" "bodybodygyromag" -0.28844550059322
"1022" 14 "WALKING" "bodygyro" -0.203406448071723
"1023" 14 "WALKING" "bodygyrojerk" -0.299853483474653
"1024" 14 "WALKING" "bodygyrojerkmag" -0.562999180338983
"1025" 14 "WALKING" "bodygyromag" -0.16930533620339
"1026" 14 "WALKING" "gravityacc" -0.461104319943503
"1027" 14 "WALKING" "gravityaccmag" -0.254105149788136
"1028" 14 "WALKING_UPSTAIRS" "bodyacc" 0.113276263771096
"1029" 14 "WALKING_UPSTAIRS" "bodyaccjerk" -0.26136230874213
"1030" 14 "WALKING_UPSTAIRS" "bodyaccjerkmag" -0.310375051247222
"1031" 14 "WALKING_UPSTAIRS" "bodyaccmag" -0.0247248837513889
"1032" 14 "WALKING_UPSTAIRS" "bodybodyaccjerkmag" -0.349295991687037
"1033" 14 "WALKING_UPSTAIRS" "bodybodygyrojerkmag" -0.511107344398148
"1034" 14 "WALKING_UPSTAIRS" "bodybodygyromag" 0.142759264657407
"1035" 14 "WALKING_UPSTAIRS" "bodygyro" 0.0899287563789352
"1036" 14 "WALKING_UPSTAIRS" "bodygyrojerk" -0.256778797596296
"1037" 14 "WALKING_UPSTAIRS" "bodygyrojerkmag" -0.442870621630556
"1038" 14 "WALKING_UPSTAIRS" "bodygyromag" 0.332877699648148
"1039" 14 "WALKING_UPSTAIRS" "gravityacc" -0.473453142376543
"1040" 14 "WALKING_UPSTAIRS" "gravityaccmag" 0.060169767775
"1041" 14 "WALKING_DOWNSTAIRS" "bodyacc" 0.20313381535813
"1042" 14 "WALKING_DOWNSTAIRS" "bodyaccjerk" 0.0103637550489074
"1043" 14 "WALKING_DOWNSTAIRS" "bodyaccjerkmag" 0.115034488230111
"1044" 14 "WALKING_DOWNSTAIRS" "bodyaccmag" 0.316133341372778
"1045" 14 "WALKING_DOWNSTAIRS" "bodybodyaccjerkmag" 0.190243451088333
"1046" 14 "WALKING_DOWNSTAIRS" "bodybodygyrojerkmag" -0.305798278881778
"1047" 14 "WALKING_DOWNSTAIRS" "bodybodygyromag" -0.151342135629111
"1048" 14 "WALKING_DOWNSTAIRS" "bodygyro" 0.00609107004633333
"1049" 14 "WALKING_DOWNSTAIRS" "bodygyrojerk" -0.16236860023
"1050" 14 "WALKING_DOWNSTAIRS" "bodygyrojerkmag" -0.274932443533333
"1051" 14 "WALKING_DOWNSTAIRS" "bodygyromag" 0.0499127773878889
"1052" 14 "WALKING_DOWNSTAIRS" "gravityacc" -0.42665069637037
"1053" 14 "WALKING_DOWNSTAIRS" "gravityaccmag" 0.306971814744444
"1054" 14 "SITTING" "bodyacc" -0.691827435869599
"1055" 14 "SITTING" "bodyaccjerk" -0.726492978078824
"1056" 14 "SITTING" "bodyaccjerkmag" -0.9749321975
"1057" 14 "SITTING" "bodyaccmag" -0.934869390972222
"1058" 14 "SITTING" "bodybodyaccjerkmag" -0.972972376203704
"1059" 14 "SITTING" "bodybodygyrojerkmag" -0.987194708518519
"1060" 14 "SITTING" "bodybodygyromag" -0.95491925212963
"1061" 14 "SITTING" "bodygyro" -0.726629363447531
"1062" 14 "SITTING" "bodygyrojerk" -0.52460767519537
"1063" 14 "SITTING" "bodygyrojerkmag" -0.987640798240741
"1064" 14 "SITTING" "bodygyromag" -0.944918763796296
"1065" 14 "SITTING" "gravityacc" -0.342838415186111
"1066" 14 "SITTING" "gravityaccmag" -0.934846886666667
"1067" 14 "STANDING" "bodyacc" -0.694774499658111
"1068" 14 "STANDING" "bodyaccjerk" -0.72308062457721
"1069" 14 "STANDING" "bodyaccjerkmag" -0.9717014855
"1070" 14 "STANDING" "bodyaccmag" -0.942426838541667
"1071" 14 "STANDING" "bodybodyaccjerkmag" -0.96994582075
"1072" 14 "STANDING" "bodybodygyrojerkmag" -0.967597448
"1073" 14 "STANDING" "bodybodygyromag" -0.939610562333333
"1074" 14 "STANDING" "bodygyro" -0.714080992054097
"1075" 14 "STANDING" "bodygyrojerk" -0.518660242068861
"1076" 14 "STANDING" "bodygyrojerkmag" -0.9708537725
"1077" 14 "STANDING" "bodygyromag" -0.937478110333333
"1078" 14 "STANDING" "gravityacc" -0.428015280583333
"1079" 14 "STANDING" "gravityaccmag" -0.94009621225
"1080" 14 "LAYING" "bodyacc" -0.674655501138562
"1081" 14 "LAYING" "bodyaccjerk" -0.723502750406912
"1082" 14 "LAYING" "bodyaccjerkmag" -0.969513650980392
"1083" 14 "LAYING" "bodyaccmag" -0.880410271328431
"1084" 14 "LAYING" "bodybodyaccjerkmag" -0.965798015098039
"1085" 14 "LAYING" "bodybodygyrojerkmag" -0.965060680588235
"1086" 14 "LAYING" "bodybodygyromag" -0.923955918039216
"1087" 14 "LAYING" "bodygyro" -0.710492147994085
"1088" 14 "LAYING" "bodygyrojerk" -0.519560132143101
"1089" 14 "LAYING" "bodygyrojerkmag" -0.96981555254902
"1090" 14 "LAYING" "bodygyromag" -0.909049302156863
"1091" 14 "LAYING" "gravityacc" -0.255956575238562
"1092" 14 "LAYING" "gravityaccmag" -0.881285684705882
"1093" 15 "WALKING" "bodyacc" -0.175735789758827
"1094" 15 "WALKING" "bodyaccjerk" -0.27449758807835
"1095" 15 "WALKING" "bodyaccjerkmag" -0.315100374064815
"1096" 15 "WALKING" "bodyaccmag" -0.310973502325694
"1097" 15 "WALKING" "bodybodyaccjerkmag" -0.31608294012963
"1098" 15 "WALKING" "bodybodygyrojerkmag" -0.649542662685185
"1099" 15 "WALKING" "bodybodygyromag" -0.485458301111111
"1100" 15 "WALKING" "bodygyro" -0.315565222271111
"1101" 15 "WALKING" "bodygyrojerk" -0.293643352201173
"1102" 15 "WALKING" "bodygyrojerkmag" -0.590882727962963
"1103" 15 "WALKING" "bodygyromag" -0.334754796796296
"1104" 15 "WALKING" "gravityacc" -0.352361795407407
"1105" 15 "WALKING" "gravityaccmag" -0.255196487416667
"1106" 15 "WALKING_UPSTAIRS" "bodyacc" -0.114889355885764
"1107" 15 "WALKING_UPSTAIRS" "bodyaccjerk" -0.316201038690712
"1108" 15 "WALKING_UPSTAIRS" "bodyaccjerkmag" -0.314706967604167
"1109" 15 "WALKING_UPSTAIRS" "bodyaccmag" -0.139606275249479
"1110" 15 "WALKING_UPSTAIRS" "bodybodyaccjerkmag" -0.326635039666667
"1111" 15 "WALKING_UPSTAIRS" "bodybodygyrojerkmag" -0.762263420625
"1112" 15 "WALKING_UPSTAIRS" "bodybodygyromag" -0.381139718052083
"1113" 15 "WALKING_UPSTAIRS" "bodygyro" -0.313706281827726
"1114" 15 "WALKING_UPSTAIRS" "bodygyrojerk" -0.367374543929167
"1115" 15 "WALKING_UPSTAIRS" "bodygyrojerkmag" -0.706295983125
"1116" 15 "WALKING_UPSTAIRS" "bodygyromag" -0.244823141319792
"1117" 15 "WALKING_UPSTAIRS" "gravityacc" -0.352844259256944
"1118" 15 "WALKING_UPSTAIRS" "gravityaccmag" -0.068761806103125
"1119" 15 "WALKING_DOWNSTAIRS" "bodyacc" 0.0705825833648611
"1120" 15 "WALKING_DOWNSTAIRS" "bodyaccjerk" -0.0707096031126389
"1121" 15 "WALKING_DOWNSTAIRS" "bodyaccjerkmag" 0.0611825516813095
"1122" 15 "WALKING_DOWNSTAIRS" "bodyaccmag" 0.289481950666667
"1123" 15 "WALKING_DOWNSTAIRS" "bodybodyaccjerkmag" 0.154460542641667
"1124" 15 "WALKING_DOWNSTAIRS" "bodybodygyrojerkmag" -0.5794342875
"1125" 15 "WALKING_DOWNSTAIRS" "bodybodygyromag" -0.361642918607143
"1126" 15 "WALKING_DOWNSTAIRS" "bodygyro" -0.242652499601091
"1127" 15 "WALKING_DOWNSTAIRS" "bodygyrojerk" -0.259533863059524
"1128" 15 "WALKING_DOWNSTAIRS" "bodygyrojerkmag" -0.536553389642857
"1129" 15 "WALKING_DOWNSTAIRS" "bodygyromag" -0.202968016405952
"1130" 15 "WALKING_DOWNSTAIRS" "gravityacc" -0.326463092912024
"1131" 15 "WALKING_DOWNSTAIRS" "gravityaccmag" 0.336826697630952
"1132" 15 "SITTING" "bodyacc" -0.704360958521751
"1133" 15 "SITTING" "bodyaccjerk" -0.732839381901912
"1134" 15 "SITTING" "bodyaccjerkmag" -0.985373428813559
"1135" 15 "SITTING" "bodyaccmag" -0.946898920330508
"1136" 15 "SITTING" "bodybodyaccjerkmag" -0.98398284440678
"1137" 15 "SITTING" "bodybodygyrojerkmag" -0.989842450508475
"1138" 15 "SITTING" "bodybodygyromag" -0.968570204152542
"1139" 15 "SITTING" "bodygyro" -0.734233342760876
"1140" 15 "SITTING" "bodygyrojerk" -0.526421028611836
"1141" 15 "SITTING" "bodygyrojerkmag" -0.990954471694915
"1142" 15 "SITTING" "bodygyromag" -0.96040335161017
"1143" 15 "SITTING" "gravityacc" -0.295854454563672
"1144" 15 "SITTING" "gravityaccmag" -0.948323870932203
"1145" 15 "STANDING" "bodyacc" -0.706805578147956
"1146" 15 "STANDING" "bodyaccjerk" -0.728588446315791
"1147" 15 "STANDING" "bodyaccjerkmag" -0.980744963113208
"1148" 15 "STANDING" "bodyaccmag" -0.955087359764151
"1149" 15 "STANDING" "bodybodyaccjerkmag" -0.979631436132075
"1150" 15 "STANDING" "bodybodygyrojerkmag" -0.981758900660377
"1151" 15 "STANDING" "bodybodygyromag" -0.942786101981132
"1152" 15 "STANDING" "bodygyro" -0.72384018140794
"1153" 15 "STANDING" "bodygyrojerk" -0.523067129430189
"1154" 15 "STANDING" "bodygyrojerkmag" -0.982919952735849
"1155" 15 "STANDING" "bodygyromag" -0.93912407990566
"1156" 15 "STANDING" "gravityacc" -0.341252815440252
"1157" 15 "STANDING" "gravityaccmag" -0.954904024433962
"1158" 15 "LAYING" "bodyacc" -0.704880212076146
"1159" 15 "LAYING" "bodyaccjerk" -0.725933487679352
"1160" 15 "LAYING" "bodyaccjerkmag" -0.976767345486111
"1161" 15 "LAYING" "bodyaccmag" -0.950041090868056
"1162" 15 "LAYING" "bodybodyaccjerkmag" -0.973105650347222
"1163" 15 "LAYING" "bodybodygyrojerkmag" -0.974186782291667
"1164" 15 "LAYING" "bodybodygyromag" -0.935247443611111
"1165" 15 "LAYING" "bodygyro" -0.716361895295255
"1166" 15 "LAYING" "bodygyrojerk" -0.52346793085787
"1167" 15 "LAYING" "bodygyrojerkmag" -0.978442533541667
"1168" 15 "LAYING" "bodygyromag" -0.934324067430556
"1169" 15 "LAYING" "gravityacc" -0.367987680726852
"1170" 15 "LAYING" "gravityaccmag" -0.949327384722222
"1171" 16 "WALKING" "bodyacc" -0.219738990747075
"1172" 16 "WALKING" "bodyaccjerk" -0.315239451003431
"1173" 16 "WALKING" "bodyaccjerkmag" -0.38326552372549
"1174" 16 "WALKING" "bodyaccmag" -0.433297547156863
"1175" 16 "WALKING" "bodybodyaccjerkmag" -0.40986312254902
"1176" 16 "WALKING" "bodybodygyrojerkmag" -0.733204571960784
"1177" 16 "WALKING" "bodybodygyromag" -0.695182771176471
"1178" 16 "WALKING" "bodygyro" -0.414368602647451
"1179" 16 "WALKING" "bodygyrojerk" -0.361165992461438
"1180" 16 "WALKING" "bodygyrojerkmag" -0.69717513627451
"1181" 16 "WALKING" "bodygyromag" -0.575505168529412
"1182" 16 "WALKING" "gravityacc" -0.379306034545752
"1183" 16 "WALKING" "gravityaccmag" -0.365287980784314
"1184" 16 "WALKING_UPSTAIRS" "bodyacc" -0.190164732821503
"1185" 16 "WALKING_UPSTAIRS" "bodyaccjerk" -0.380307153725327
"1186" 16 "WALKING_UPSTAIRS" "bodyaccjerkmag" -0.488143089803922
"1187" 16 "WALKING_UPSTAIRS" "bodyaccmag" -0.339589851519608
"1188" 16 "WALKING_UPSTAIRS" "bodybodyaccjerkmag" -0.497764478921569
"1189" 16 "WALKING_UPSTAIRS" "bodybodygyrojerkmag" -0.806573979705882
"1190" 16 "WALKING_UPSTAIRS" "bodybodygyromag" -0.581516698529412
"1191" 16 "WALKING_UPSTAIRS" "bodygyro" -0.380642691289869
"1192" 16 "WALKING_UPSTAIRS" "bodygyrojerk" -0.400838330064575
"1193" 16 "WALKING_UPSTAIRS" "bodygyrojerkmag" -0.767499195294118
"1194" 16 "WALKING_UPSTAIRS" "bodygyromag" -0.413225107254902
"1195" 16 "WALKING_UPSTAIRS" "gravityacc" -0.403749765098039
"1196" 16 "WALKING_UPSTAIRS" "gravityaccmag" -0.284392705882353
"1197" 16 "WALKING_DOWNSTAIRS" "bodyacc" 0.00858448416620567
"1198" 16 "WALKING_DOWNSTAIRS" "bodyaccjerk" -0.173182083661667
"1199" 16 "WALKING_DOWNSTAIRS" "bodyaccjerkmag" -0.122129349184043
"1200" 16 "WALKING_DOWNSTAIRS" "bodyaccmag" 0.092720476213883
"1201" 16 "WALKING_DOWNSTAIRS" "bodybodyaccjerkmag" -0.083264122512234
"1202" 16 "WALKING_DOWNSTAIRS" "bodybodygyrojerkmag" -0.611571477340425
"1203" 16 "WALKING_DOWNSTAIRS" "bodybodygyromag" -0.484096892744681
"1204" 16 "WALKING_DOWNSTAIRS" "bodygyro" -0.355538683534752
"1205" 16 "WALKING_DOWNSTAIRS" "bodygyrojerk" -0.328269613184965
"1206" 16 "WALKING_DOWNSTAIRS" "bodygyrojerkmag" -0.593359425425532
"1207" 16 "WALKING_DOWNSTAIRS" "bodygyromag" -0.366067872021277
"1208" 16 "WALKING_DOWNSTAIRS" "gravityacc" -0.364984865315603
"1209" 16 "WALKING_DOWNSTAIRS" "gravityaccmag" 0.155131767112872
"1210" 16 "SITTING" "bodyacc" -0.706346159880072
"1211" 16 "SITTING" "bodyaccjerk" -0.733118070148756
"1212" 16 "SITTING" "bodyaccjerkmag" -0.985544016594203
"1213" 16 "SITTING" "bodyaccmag" -0.950963661913043
"1214" 16 "SITTING" "bodybodyaccjerkmag" -0.983079595362319
